,Name,Position,Cost,Total_Points,Points_Cost,Points_Fixture,Status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,PFA6
245,Otamendi,2,65,121,1.8615384615384616,4.653846153846154,a,8,2,1,5,12,6,5,1,15,0,1,0,0,2,11,11,6,1,7,8,8,2,-1,2,6,2,0,3.1666666666666665
100,Alonso,2,74,138,1.864864864864865,5.3076923076923075,a,0,16,6,2,6,0,2,1,1,6,6,14,2,6,2,0,6,14,6,14,6,7,8,6,1,0,0,4.666666666666667
264,Jones,2,57,99,1.736842105263158,3.8076923076923075,a,6,6,7,1,6,9,6,7,1,9,1,0,0,0,0,0,8,2,1,1,9,6,6,9,-2,0,0,4.666666666666667
266,Rojo,2,54,16,0.2962962962962963,0.6153846153846154,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,9,0,0,0,7,0,2.6666666666666665
8,Gibbs,2,50,59,1.18,2.269230769230769,d,0,0,0,1,6,1,1,2,2,1,2,0,1,5,6,2,6,1,1,6,6,1,6,2,0,0,0,2.5
234,Salah,3,103,204,1.9805825242718447,7.846153846153846,a,11,1,11,1,10,7,2,3,7,4,15,16,7,13,5,11,3,8,10,9,14,0,11,2,8,15,0,8.333333333333334
247,Sterling,3,90,165,1.8333333333333333,6.346153846153846,a,0,6,4,0,9,13,3,15,0,7,5,3,13,9,2,2,9,12,13,11,1,9,1,5,10,3,0,4.833333333333333
84,Gudmundsson,3,50,80,1.6,3.076923076923077,a,2,2,1,3,1,1,0,4,1,5,6,3,2,5,2,6,3,3,2,1,3,8,2,2,2,10,0,4.5
155,Gueye,3,48,50,1.0416666666666667,1.9230769230769231,a,3,2,1,1,2,2,2,3,-1,1,2,2,2,3,3,1,3,2,1,0,9,0,2,0,2,2,0,2.5
45,Ibe,3,49,66,1.346938775510204,2.5384615384615383,a,1,1,0,1,7,2,1,1,2,1,3,4,2,2,1,1,0,2,2,2,2,5,9,3,6,5,0,5.0
394,Kane,4,128,160,1.25,6.153846153846154,a,1,1,2,13,2,13,13,2,16,0,2,1,8,6,2,12,2,1,17,17,0,2,13,8,2,4,0,4.833333333333333
134,Benteke,4,76,59,0.7763157894736842,2.269230769230769,a,2,1,1,1,2,2,0,0,0,0,0,1,1,2,2,-1,2,11,0,2,2,5,5,5,8,5,0,5.0
48,Wilson,4,59,73,1.2372881355932204,2.8076923076923075,a,0,0,0,0,0,0,0,0,0,1,2,17,2,2,1,1,2,0,2,7,2,6,12,2,12,2,0,6.0
29,Begovic,1,45,83,1.8444444444444446,3.1923076923076925,a,3,2,3,3,2,1,6,2,2,3,9,8,6,1,2,8,2,1,0,1,2,2,2,3,7,2,0,3.0
536,Karnezis,1,45,12,0.26666666666666666,0.46153846153846156,a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,2.0
